dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
27,Credit Approval,10,RandomFuzzyRules__sampling__n2_l1,621,69,15,0.927536231884058,0.935064935064935,0.9307692307692308,0.07247500005178154,0.0003201999934390187
27,Credit Approval,10,RandomFuzzyRules__sampling__n2_l2,621,69,15,0.9420289855072463,0.945945945945946,0.9487179487179487,0.06378650001715869,0.00027760001830756664
43,Haberman's Survival,1,RandomFuzzyRules__sampling__n1_l1,275,31,3,0.8387096774193549,0.5454545454545454,0.7418478260869564,0.4796411000424996,0.00035370001569390297
43,Haberman's Survival,1,RandomFuzzyRules__sampling__n1_l2,275,31,3,0.7741935483870968,0.2222222222222222,0.592391304347826,0.1720217999536544,0.00022759998682886362
43,Haberman's Survival,1,RandomFuzzyRules__sampling__n2_l1,275,31,3,0.8064516129032258,0.4,0.7364130434782609,0.39655449998099357,0.0002340000355616212
43,Haberman's Survival,1,RandomFuzzyRules__sampling__n2_l2,275,31,3,0.8387096774193549,0.6153846153846154,0.7309782608695653,0.15064999996684492,0.0003087000222876668
43,Haberman's Survival,2,RandomFuzzyRules__sampling__n1_l1,275,31,3,0.7741935483870968,0.36363636363636365,0.654891304347826,0.4865051999222487,0.0002994000678882003
43,Haberman's Survival,2,RandomFuzzyRules__sampling__n1_l2,275,31,3,0.7741935483870968,0.4615384615384615,0.6657608695652174,0.17548619990702718,0.0003522000042721629
43,Haberman's Survival,2,RandomFuzzyRules__sampling__n2_l1,275,31,3,0.7419354838709677,0.42857142857142855,0.6657608695652174,0.41314520000014454,0.00030910002533346415
43,Haberman's Survival,2,RandomFuzzyRules__sampling__n2_l2,275,31,3,0.7741935483870968,0.4615384615384615,0.654891304347826,0.17197799996938556,0.0003160999622195959
43,Haberman's Survival,3,RandomFuzzyRules__sampling__n1_l1,275,31,3,0.7741935483870968,0.36363636363636365,0.6576086956521738,0.49439310003072023,0.00042429997120052576
43,Haberman's Survival,3,RandomFuzzyRules__sampling__n1_l2,275,31,3,0.7419354838709677,0.2,0.6630434782608696,0.16707349999342114,0.00033030007034540176
43,Haberman's Survival,3,RandomFuzzyRules__sampling__n2_l1,275,31,3,0.7419354838709677,0.2,0.41304347826086957,0.403936899965629,0.00031180004589259624
43,Haberman's Survival,3,RandomFuzzyRules__sampling__n2_l2,275,31,3,0.8064516129032258,0.4,0.6467391304347827,0.15530400001443923,0.00027900002896785736
43,Haberman's Survival,4,RandomFuzzyRules__sampling__n1_l1,275,31,3,0.6774193548387096,0.28571428571428575,0.5163043478260869,0.48616940004285425,0.0003347999881953001
43,Haberman's Survival,4,RandomFuzzyRules__sampling__n1_l2,275,31,3,0.6774193548387096,0.28571428571428575,0.5108695652173914,0.16722129995469004,0.0002848000731319189
43,Haberman's Survival,4,RandomFuzzyRules__sampling__n2_l1,275,31,3,0.6451612903225806,0.15384615384615385,0.5217391304347826,0.4112826999044046,0.00031100003980100155
43,Haberman's Survival,4,RandomFuzzyRules__sampling__n2_l2,275,31,3,0.6451612903225806,0.15384615384615385,0.532608695652174,0.1536143000703305,0.00032899994403123856
43,Haberman's Survival,5,RandomFuzzyRules__sampling__n1_l1,275,31,3,0.8387096774193549,0.6153846153846154,0.8749999999999999,0.49231630004942417,0.0002935000229626894
43,Haberman's Survival,5,RandomFuzzyRules__sampling__n1_l2,275,31,3,0.8709677419354839,0.6666666666666666,0.8695652173913043,0.1612229999154806,0.00034600007347762585
43,Haberman's Survival,5,RandomFuzzyRules__sampling__n2_l1,275,31,3,0.8709677419354839,0.6666666666666666,0.9565217391304347,0.40512219991069287,0.0003358999965712428
43,Haberman's Survival,5,RandomFuzzyRules__sampling__n2_l2,275,31,3,0.8709677419354839,0.7142857142857143,0.9456521739130436,0.15379610005766153,0.000332399969920516
43,Haberman's Survival,6,RandomFuzzyRules__sampling__n1_l1,275,31,3,0.7419354838709677,0.19999999999999998,0.6186868686868686,0.48912580008618534,0.0002762000076472759
43,Haberman's Survival,6,RandomFuzzyRules__sampling__n1_l2,275,31,3,0.6774193548387096,0.0,0.6237373737373737,0.1668813000433147,0.0003388000186532736
