dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
14,Breast Cancer,5,RandomFuzzyRules__max_rules__2,257,29,9,0.6551724137931034,0.0,0.47777777777777775,0.04428060003556311,0.0002471000188961625
14,Breast Cancer,5,RandomFuzzyRules__max_rules__3,257,29,9,0.6206896551724138,0.0,0.45,0.05294019996654242,0.00024800002574920654
14,Breast Cancer,5,RandomFuzzyRules__max_rules__4,257,29,9,0.6206896551724138,0.0,0.45,0.049831500044092536,0.00027520000003278255
14,Breast Cancer,5,RandomFuzzyRules__max_rules__5,257,29,9,0.6551724137931034,0.0,0.47777777777777775,0.05351419991347939,0.0002738999901339412
14,Breast Cancer,5,RandomFuzzyRules__max_rules__6,257,29,9,0.6206896551724138,0.0,0.45,0.04981280001811683,0.00022759998682886362
14,Breast Cancer,5,RandomFuzzyRules__max_rules__7,257,29,9,0.6206896551724138,0.0,0.45,0.05852240009699017,0.00022149994038045406
14,Breast Cancer,6,RandomFuzzyRules__max_rules__2,257,29,9,0.7586206896551724,0.3636363636363636,0.5722222222222223,0.0546208000741899,0.0003212000010535121
14,Breast Cancer,6,RandomFuzzyRules__max_rules__3,257,29,9,0.7241379310344828,0.3333333333333333,0.5861111111111111,0.04768840002361685,0.0003282000543549657
14,Breast Cancer,6,RandomFuzzyRules__max_rules__4,257,29,9,0.7241379310344828,0.3333333333333333,0.5861111111111111,0.046585300005972385,0.00031809997744858265
14,Breast Cancer,6,RandomFuzzyRules__max_rules__5,257,29,9,0.7586206896551724,0.3636363636363636,0.5722222222222223,0.05261479993350804,0.00026210001669824123
14,Breast Cancer,6,RandomFuzzyRules__max_rules__6,257,29,9,0.7241379310344828,0.3333333333333333,0.5861111111111111,0.058701900066807866,0.0003478999715298414
14,Breast Cancer,6,RandomFuzzyRules__max_rules__7,257,29,9,0.7241379310344828,0.3333333333333333,0.5861111111111111,0.06098270008806139,0.0002906000008806586
14,Breast Cancer,7,RandomFuzzyRules__max_rules__2,258,28,9,0.8571428571428571,0.7142857142857143,0.828125,0.044835399952717125,0.00027860002592206
14,Breast Cancer,7,RandomFuzzyRules__max_rules__3,258,28,9,0.8214285714285714,0.6153846153846154,0.7249999999999999,0.0473535000346601,0.00029939995147287846
14,Breast Cancer,7,RandomFuzzyRules__max_rules__4,258,28,9,0.8214285714285714,0.6153846153846154,0.7249999999999999,0.049520200002007186,0.00023300002794712782
14,Breast Cancer,7,RandomFuzzyRules__max_rules__5,258,28,9,0.8571428571428571,0.6666666666666666,0.7999999999999999,0.053328200010582805,0.0003011999651789665
14,Breast Cancer,7,RandomFuzzyRules__max_rules__6,258,28,9,0.8214285714285714,0.6153846153846154,0.7249999999999999,0.05846020008902997,0.00032190000638365746
14,Breast Cancer,7,RandomFuzzyRules__max_rules__7,258,28,9,0.8214285714285714,0.6153846153846154,0.7249999999999999,0.0719905000878498,0.00034110003616660833
14,Breast Cancer,8,RandomFuzzyRules__max_rules__2,258,28,9,0.75,0.36363636363636365,0.621875,0.044752700021490455,0.00027979991864413023
14,Breast Cancer,8,RandomFuzzyRules__max_rules__3,258,28,9,0.7142857142857143,0.2,0.5375,0.05043559998739511,0.0003217000048607588
14,Breast Cancer,8,RandomFuzzyRules__max_rules__4,258,28,9,0.7142857142857143,0.2,0.5375,0.05292440007906407,0.00035749992821365595
14,Breast Cancer,8,RandomFuzzyRules__max_rules__5,258,28,9,0.75,0.36363636363636365,0.621875,0.05232619994785637,0.0002297000028192997
14,Breast Cancer,8,RandomFuzzyRules__max_rules__6,258,28,9,0.7142857142857143,0.2,0.5375,0.05676459998358041,0.00031340005807578564
14,Breast Cancer,8,RandomFuzzyRules__max_rules__7,258,28,9,0.7142857142857143,0.2,0.5375,0.05953850003425032,0.00033459998667240143
14,Breast Cancer,9,RandomFuzzyRules__max_rules__2,258,28,9,0.75,0.4615384615384615,0.678125,0.05329250008799136,0.0002266999799758196
14,Breast Cancer,9,RandomFuzzyRules__max_rules__3,258,28,9,0.75,0.4615384615384615,0.678125,0.04744710004888475,0.00032760004978626966
14,Breast Cancer,9,RandomFuzzyRules__max_rules__4,258,28,9,0.75,0.4615384615384615,0.678125,0.04987520002759993,0.0003149999538436532
14,Breast Cancer,9,RandomFuzzyRules__max_rules__5,258,28,9,0.75,0.4615384615384615,0.678125,0.05455730005633086,0.00032320001628249884
14,Breast Cancer,9,RandomFuzzyRules__max_rules__6,258,28,9,0.75,0.4615384615384615,0.678125,0.056942999945022166,0.0003109000390395522
14,Breast Cancer,9,RandomFuzzyRules__max_rules__7,258,28,9,0.75,0.4615384615384615,0.678125,0.05943759996443987,0.00029800005722790956
14,Breast Cancer,10,RandomFuzzyRules__max_rules__2,258,28,9,0.7142857142857143,0.5,0.6500000000000001,0.04650339996442199,0.0002935000229626894
14,Breast Cancer,10,RandomFuzzyRules__max_rules__3,258,28,9,0.7142857142857143,0.5,0.6500000000000001,0.04734759998973459,0.0003038999857380986
14,Breast Cancer,10,RandomFuzzyRules__max_rules__4,258,28,9,0.7142857142857143,0.5,0.6500000000000001,0.051687899976968765,0.0002761000068858266
14,Breast Cancer,10,RandomFuzzyRules__max_rules__5,258,28,9,0.7142857142857143,0.5,0.6500000000000001,0.05321179993916303,0.0003470000810921192
14,Breast Cancer,10,RandomFuzzyRules__max_rules__6,258,28,9,0.7142857142857143,0.5,0.6500000000000001,0.05711619998328388,0.00034579995553940535
14,Breast Cancer,10,RandomFuzzyRules__max_rules__7,258,28,9,0.7142857142857143,0.5,0.6500000000000001,0.058994999970309436,0.0002877999795600772
