dataset_name,estimator,accuracy,balanced_accuracy,auroc,mcc,fit_time,completed_folds,n_expected_folds
indian_liver_patient_dataset,RandomFuzzyRules__max_rules_len__3,0.700081945545863,0.5168244588406068,0.5870920826861943,0.05947666357218178,0.01748718759821102,60,60
indian_liver_patient_dataset,RandomFuzzyRules__max_rules_len__4,0.7023156225218081,0.5195301432484729,0.6062521112415544,0.07127814511889367,0.018480289409247494,60,60
indian_liver_patient_dataset,RandomFuzzyRules__max_rules_len__5,0.6993122742091814,0.518870941360971,0.6002611573925501,0.06166518198590814,0.020029026075887135,60,60
indian_liver_patient_dataset,RandomFuzzyRules__max_rules_len__6,0.7013675213675213,0.5194646428537576,0.5923266894671727,0.06343277366062113,0.02159283551542705,60,60
indian_liver_patient_dataset,RandomFuzzyRules__max_rules_len__7,0.7079742708608687,0.5233980212780651,0.6044262684149687,0.08941910483929606,0.02379430075331275,60,60
iranian_churn,RandomFuzzyRules__max_rules_len__2,0.9033684210526316,0.7078703810130372,0.8812439561088297,0.5819121642821284,0.034571507200598664,30,30
iranian_churn,RandomFuzzyRules__max_rules_len__3,0.903157894736842,0.7071044116276198,0.8790391136181795,0.5809195124719112,0.03465255846579866,30,30
iranian_churn,RandomFuzzyRules__max_rules_len__4,0.9007719298245614,0.7047802673235688,0.8590617341085321,0.5684595991149717,0.035052651244526056,30,30
iranian_churn,RandomFuzzyRules__max_rules_len__5,0.9038947368421052,0.7096451994544173,0.8865352979729535,0.5850756818434171,0.03612040501708781,30,30
iranian_churn,RandomFuzzyRules__max_rules_len__6,0.9029122807017543,0.7078754313854977,0.8985622701802464,0.5795909314554136,0.03688695297266041,30,30
iranian_churn,RandomFuzzyRules__max_rules_len__7,0.9036491228070176,0.7077620757533271,0.6553519145456536,0.5834237541978138,0.03760784007608886,30,30
jm1,RandomFuzzyRules__max_rules_len__2,0.8094625430658544,0.5145151186474458,0.6543852845948979,0.11496573224458209,0.04923161227876937,9,9
jm1,RandomFuzzyRules__max_rules_len__3,0.8090644642010386,0.5120425447342415,0.6737611025262593,0.10604522759688716,0.049895799822277466,9,9
jm1,RandomFuzzyRules__max_rules_len__4,0.8091257161917284,0.5112985151190647,0.6703169445696173,0.10439599676017175,0.052426365980257544,9,9
jm1,RandomFuzzyRules__max_rules_len__5,0.8090644557618004,0.5093958131082744,0.6740492551628836,0.10065634997625432,0.05432479492285181,9,9
jm1,RandomFuzzyRules__max_rules_len__6,0.8088194815559944,0.5085220734759113,0.6643187435847825,0.09528274393805783,0.05634253694572376,9,9
jm1,RandomFuzzyRules__max_rules_len__7,0.8086663347007937,0.5083068738773739,0.6553783905165076,0.09256455262404992,0.05727290315553541,9,9
ljubljana_breast_cancer,RandomFuzzyRules__max_rules_len__2,0.7259009502923977,0.6025860537215401,0.6155703931083498,0.27271609082696435,0.01532389477360989,60,60
ljubljana_breast_cancer,RandomFuzzyRules__max_rules_len__3,0.7291922514619883,0.5896256096365463,0.6004253670073278,0.2595359056962179,0.015925403024690803,60,60
ljubljana_breast_cancer,RandomFuzzyRules__max_rules_len__4,0.7295504385964912,0.5849632686322084,0.5981421402838027,0.2602806307688926,0.01727327600431934,60,60
ljubljana_breast_cancer,RandomFuzzyRules__max_rules_len__5,0.7218658625730995,0.5873878758914786,0.6001400019606401,0.24475486036281316,0.018937160982750313,60,60
ljubljana_breast_cancer,RandomFuzzyRules__max_rules_len__6,0.7285252192982455,0.5902894701369997,0.6009712827488175,0.2665074561624853,0.020876749830009984,60,60
ljubljana_breast_cancer,RandomFuzzyRules__max_rules_len__7,0.7290168128654971,0.5888595814033282,0.6026618753523025,0.25898373221746257,0.02282572314143176,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__max_rules_len__2,0.6170208226659839,0.6139315025252525,0.6615283038720539,0.23803375883504507,0.027626899870422935,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__max_rules_len__3,0.6558755760368663,0.6541508838383838,0.6770522937710438,0.31450357346049246,0.028672012151218906,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__max_rules_len__4,0.584199522102748,0.5831991792929293,0.5971167403198653,0.17627195034603324,0.029153633334984327,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__max_rules_len__5,0.654915514592934,0.6550205176767677,0.6850647095959596,0.3147976586819366,0.029084533390899444,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__max_rules_len__6,0.5995519713261649,0.5975931186868686,0.6429174558080809,0.20374164822689822,0.02910534306429322,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__max_rules_len__7,0.5988820617852876,0.5975094696969697,0.6298821548821549,0.20535861698463972,0.029396550209882306,60,60
marketing_campaign,RandomFuzzyRules__max_rules_len__2,0.8645096322136925,0.5700954073435873,0.5737118863244253,0.2878785037199359,0.028014869010075882,30,30
marketing_campaign,RandomFuzzyRules__max_rules_len__3,0.8637064791785551,0.5771739610681633,0.5837837367128149,0.29478532257114876,0.028799631306901517,30,30
marketing_campaign,RandomFuzzyRules__max_rules_len__4,0.8625023776966668,0.5754853962033429,0.5907955098778342,0.28800978264322635,0.029789696602771636,30,30
marketing_campaign,RandomFuzzyRules__max_rules_len__5,0.8640185406505378,0.5711668060790591,0.5774154484965471,0.28748210631015053,0.030681303050368976,30,30
marketing_campaign,RandomFuzzyRules__max_rules_len__6,0.8616090217288577,0.5710362729311437,0.5792803929027187,0.27474987794596495,0.031110267248004624,30,30
marketing_campaign,RandomFuzzyRules__max_rules_len__7,0.8623228690753482,0.5685591401007943,0.574971827779453,0.27610508588019106,0.03248659589638308,30,30
musk,RandomFuzzyRules__max_rules_len__2,0.8006030145408791,0.5007805665581837,0.5056902907205634,0.003087565382919416,0.05247520521127925,60,60
