dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
45,Heart Disease,8,RandomFuzzyRules__max_sampling_attempts__20000,273,30,13,0.7333333333333333,0.7333333333333334,0.8214285714285715,0.04781460005324334,0.00032190000638365746
45,Heart Disease,8,RandomFuzzyRules__max_sampling_attempts__100000,273,30,13,0.7333333333333333,0.7333333333333334,0.8214285714285715,0.0576535000000149,0.0003236000193282962
45,Heart Disease,8,RandomFuzzyRules__max_sampling_attempts__1000000,273,30,13,0.7333333333333333,0.7333333333333334,0.8214285714285715,0.057797999936155975,0.00031420006416738033
45,Heart Disease,9,RandomFuzzyRules__max_sampling_attempts__20000,273,30,13,0.8333333333333334,0.8148148148148148,0.8973214285714286,0.04820959991775453,0.00033409998286515474
45,Heart Disease,9,RandomFuzzyRules__max_sampling_attempts__100000,273,30,13,0.7333333333333333,0.7142857142857143,0.8013392857142857,0.05759410001337528,0.00031699996907263994
45,Heart Disease,9,RandomFuzzyRules__max_sampling_attempts__1000000,273,30,13,0.7333333333333333,0.7142857142857143,0.8013392857142857,0.05823740002233535,0.00030960002914071083
45,Heart Disease,10,RandomFuzzyRules__max_sampling_attempts__20000,273,30,13,0.7333333333333333,0.6923076923076924,0.7633928571428572,0.05533960007596761,0.0003383000148460269
45,Heart Disease,10,RandomFuzzyRules__max_sampling_attempts__100000,273,30,13,0.7333333333333333,0.6923076923076924,0.7633928571428572,0.05748810002114624,0.0003037999849766493
45,Heart Disease,10,RandomFuzzyRules__max_sampling_attempts__1000000,273,30,13,0.7333333333333333,0.6923076923076924,0.7633928571428572,0.05776340002194047,0.00032759993337094784
46,Hepatitis,1,RandomFuzzyRules__max_sampling_attempts__20000,139,16,19,0.875,0.9285714285714286,1.0,0.05894949997309595,0.00037319993134588003
46,Hepatitis,1,RandomFuzzyRules__max_sampling_attempts__100000,139,16,19,0.875,0.9285714285714286,1.0,0.05860190000385046,0.0003032000968232751
46,Hepatitis,1,RandomFuzzyRules__max_sampling_attempts__1000000,139,16,19,0.875,0.9285714285714286,1.0,0.06889429991133511,0.0002845000708475709
46,Hepatitis,2,RandomFuzzyRules__max_sampling_attempts__20000,139,16,19,0.8125,0.888888888888889,0.7435897435897436,0.0465790000744164,0.00022199994418770075
46,Hepatitis,2,RandomFuzzyRules__max_sampling_attempts__100000,139,16,19,0.8125,0.888888888888889,0.7435897435897436,0.0547921999823302,0.0002226999495178461
46,Hepatitis,2,RandomFuzzyRules__max_sampling_attempts__1000000,139,16,19,0.8125,0.888888888888889,0.7435897435897436,0.06540600000880659,0.00023750006221234798
46,Hepatitis,3,RandomFuzzyRules__max_sampling_attempts__20000,139,16,19,0.75,0.8571428571428571,0.9230769230769231,0.04985060007311404,0.00029209989588707685
46,Hepatitis,3,RandomFuzzyRules__max_sampling_attempts__100000,139,16,19,0.75,0.8571428571428571,0.9230769230769231,0.0514800000237301,0.00033050007186830044
