dataset_name,estimator,accuracy,balanced_accuracy,auroc,mcc,fit_time,completed_folds,n_expected_folds
early_stage_diabetes_risk_prediction,RandomFuzzyRules__threshold__0_9,0.7802543507362785,0.80715307831914,0.8287126553120202,0.5742978289183989,0.016803377649436343,60,60
give_me_some_credit,RandomFuzzyRules__threshold__0_1,0.8921355555555556,0.5659080388446709,0.5773424427336084,0.13238153246957404,2.348361315567874,9,9
give_me_some_credit,RandomFuzzyRules__threshold__0_2,0.8923844444444443,0.5657481747251394,0.5654699559333112,0.13244586673479936,2.3452307933217122,9,9
give_me_some_credit,RandomFuzzyRules__threshold__0_3,0.8920155555555556,0.5648406125441819,0.5658655139912835,0.13048544475192167,2.3399281969500914,9,9
give_me_some_credit,RandomFuzzyRules__threshold__0_4,0.8903311111111112,0.5657899937821801,0.5657899937821801,0.13016510499687517,2.340477092139837,9,9
give_me_some_credit,RandomFuzzyRules__threshold__0_5,0.8903311111111112,0.5657899937821801,0.5657899937821801,0.13016510499687517,1.4274725205678906,9,9
give_me_some_credit,RandomFuzzyRules__threshold__0_6,0.8903911111111111,0.5657449788678801,0.565870436395285,0.13014664435908213,2.34225289337337,9,9
give_me_some_credit,RandomFuzzyRules__threshold__0_7,0.8903311111111112,0.5657899937821801,0.5657899937821801,0.13016510499687517,2.353395513828016,9,9
give_me_some_credit,RandomFuzzyRules__threshold__0_8,0.8931955555555555,0.5655654693114176,0.5584103539208192,0.13300410670243246,2.3435744896220663,9,9
give_me_some_credit,RandomFuzzyRules__threshold__0_9,0.8903355555555557,0.5658232406735957,0.5658261162325632,0.13022615989530217,2.3443547572112746,9,9
heart_disease_cleveland,RandomFuzzyRules__threshold__0_1,0.8047854785478548,0.8016848124580164,0.8191238757188495,0.6086871817233948,0.01903440672128146,60,60
heart_disease_cleveland,RandomFuzzyRules__threshold__0_2,0.7455445544554455,0.7420666839014048,0.7944656270797189,0.49265283595927567,0.0190949781875436,60,60
heart_disease_cleveland,RandomFuzzyRules__threshold__0_3,0.7488448844884489,0.7467483006651986,0.7978586694366836,0.5001414258306378,0.01911780077498402,60,60
heart_disease_cleveland,RandomFuzzyRules__threshold__0_4,0.7283828382838283,0.7271370192831802,0.7820170821172979,0.4604774611400219,0.019210234136941486,60,60
