dataset_name,repeat_id,fold_id,fold,n_expected_folds,estimator,n_train,n_test,n_original_features,n_transformed_features,accuracy,balanced_accuracy,auroc,mcc,fit_time,predict_time,n_rules,n_conditions,mean_conditions_per_rule,n_literals,mean_literals_per_rule
give_me_some_credit,1,0,4,9,RandomFuzzyRules__max_literal_repetitions__3,100000,50000,10,109,0.93314,0.5049894942017829,0.6867554737467403,0.06527150619334587,1.4195804898627102,0.014998477883636951,,,,,
give_me_some_credit,1,1,5,9,RandomFuzzyRules__max_literal_repetitions__1,100000,50000,10,109,0.93328,0.5067312449588292,0.6211477168663204,0.07931889101787115,1.4271577070467174,0.015319405123591423,,,,,
give_me_some_credit,1,1,5,9,RandomFuzzyRules__max_literal_repetitions__2,100000,50000,10,109,0.9333,0.5068808559701995,0.6901189959386916,0.08063593291385347,1.4201890318654478,0.015449443366378546,,,,,
give_me_some_credit,1,1,5,9,RandomFuzzyRules__max_literal_repetitions__3,100000,50000,10,109,0.9333,0.5068808559701995,0.6901189959386916,0.08063593291385347,1.4242666871286929,0.015434314031153917,,,,,
give_me_some_credit,1,2,6,9,RandomFuzzyRules__max_literal_repetitions__1,100000,50000,10,109,0.9333,0.5011861718150837,0.6518782412245372,0.04416484508383513,1.4454871681518853,0.014766760170459747,,,,,
give_me_some_credit,1,2,6,9,RandomFuzzyRules__max_literal_repetitions__2,100000,50000,10,109,0.9333,0.5011861718150837,0.6518782412245372,0.04416484508383513,1.4125010138377547,0.014905359130352736,,,,,
give_me_some_credit,1,2,6,9,RandomFuzzyRules__max_literal_repetitions__3,100000,50000,10,109,0.9333,0.5011861718150837,0.6518782412245372,0.04416484508383513,1.4191478909924626,0.015326103661209345,,,,,
give_me_some_credit,2,0,7,9,RandomFuzzyRules__max_literal_repetitions__1,100000,50000,10,109,0.93322,0.5064213066602085,0.6176976948963514,0.0760898187716778,1.3954299469478428,0.016925036907196045,,,,,
give_me_some_credit,2,0,7,9,RandomFuzzyRules__max_literal_repetitions__2,100000,50000,10,109,0.93322,0.5064213066602085,0.6923331093625261,0.0760898187716778,1.4203074369579554,0.015624091029167175,,,,,
give_me_some_credit,2,0,7,9,RandomFuzzyRules__max_literal_repetitions__3,100000,50000,10,109,0.93322,0.5064213066602085,0.6176976948963514,0.0760898187716778,1.4180092117749155,0.017396581824868917,,,,,
give_me_some_credit,2,1,8,9,RandomFuzzyRules__max_literal_repetitions__1,100000,50000,10,109,0.93314,0.506100652085708,0.6949440392353963,0.07229019515095206,1.4025643677450716,0.015215585939586163,,,,,
give_me_some_credit,2,1,8,9,RandomFuzzyRules__max_literal_repetitions__2,100000,50000,10,109,0.93316,0.5062502630970784,0.6219950594056209,0.07365115078450796,1.405864852014929,0.015429913066327572,,,,,
give_me_some_credit,2,1,8,9,RandomFuzzyRules__max_literal_repetitions__3,100000,50000,10,109,0.93314,0.506100652085708,0.6949440392353963,0.07229019515095206,1.4226643797010183,0.015369653701782227,,,,,
give_me_some_credit,2,2,9,9,RandomFuzzyRules__max_literal_repetitions__1,100000,50000,10,109,0.93332,0.5013357828264542,0.6531057582404569,0.047183544766755174,1.4089123993180692,0.015016898047178984,,,,,
give_me_some_credit,2,2,9,9,RandomFuzzyRules__max_literal_repetitions__2,100000,50000,10,109,0.93332,0.5013357828264542,0.6531057582404569,0.047183544766755174,1.4364275899715722,0.015058927237987518,,,,,
give_me_some_credit,2,2,9,9,RandomFuzzyRules__max_literal_repetitions__3,100000,50000,10,109,0.93332,0.5013357828264542,0.6531057582404569,0.047183544766755174,1.4102980522438884,0.015619541052728891,,,,,
heart_disease_cleveland,0,0,1,60,RandomFuzzyRules__max_literal_repetitions__1,202,101,13,25,0.7821782178217822,0.7857707509881423,0.8272727272727274,0.5695191352975402,0.016512961126863956,0.0001472989097237587,,,,,
heart_disease_cleveland,0,0,1,60,RandomFuzzyRules__max_literal_repetitions__2,202,101,13,25,0.7821782178217822,0.7822134387351779,0.8590909090909091,0.5628716735137852,0.01628459384664893,0.00014722812920808792,,,,,
heart_disease_cleveland,0,0,1,60,RandomFuzzyRules__max_literal_repetitions__3,202,101,13,25,0.7821782178217822,0.7786561264822134,0.7798418972332015,0.5597512679125984,0.016991036012768745,0.00014286907389760017,,,,,
heart_disease_cleveland,0,1,2,60,RandomFuzzyRules__max_literal_repetitions__1,202,101,13,25,0.6831683168316832,0.6824110671936758,0.7179841897233201,0.3638169150232659,0.01831650175154209,0.00015284866094589233,,,,,
heart_disease_cleveland,0,1,2,60,RandomFuzzyRules__max_literal_repetitions__2,202,101,13,25,0.6732673267326733,0.6715415019762846,0.7175889328063241,0.3425418632309529,0.017919766250997782,0.00014375941827893257,,,,,
heart_disease_cleveland,0,1,2,60,RandomFuzzyRules__max_literal_repetitions__3,202,101,13,25,0.6831683168316832,0.6770750988142293,0.7531620553359684,0.35784676713226465,0.017551949713379145,0.00014910753816366196,,,,,
