dataset_name,repeat_id,fold_id,fold,n_expected_folds,estimator,n_train,n_test,n_original_features,n_transformed_features,accuracy,fit_time,predict_time
credit_approval,0,2,3,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8695652173913043,0.01949013606645167,0.00016769790090620518
credit_approval,0,2,3,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8521739130434782,0.04747534706257284,0.00018849782645702362
credit_approval,0,2,3,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8695652173913043,0.09739593998529017,0.00021407799795269966
credit_approval,0,2,3,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8652173913043478,0.2025874920655042,0.00021686800755560398
credit_approval,1,0,4,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8782608695652174,0.003370495978742838,0.00014610798098146915
credit_approval,1,0,4,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8739130434782608,0.010957802180200815,0.00015984894707798958
credit_approval,1,0,4,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8652173913043478,0.019759122980758548,0.00016634888015687466
credit_approval,1,0,4,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8652173913043478,0.04749954701401293,0.0001994781196117401
credit_approval,1,0,4,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8739130434782608,0.0969463239889592,0.000211997888982296
credit_approval,1,0,4,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8826086956521739,0.2017701999284327,0.0002201481256633997
credit_approval,1,1,5,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8478260869565217,0.0029640209395438433,0.00015318789519369602
credit_approval,1,1,5,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8478260869565217,0.010661683976650238,0.00016069808043539524
credit_approval,1,1,5,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8521739130434782,0.019690003944560885,0.0001716981641948223
credit_approval,1,1,5,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8521739130434782,0.04733761795796454,0.00018804799765348434
credit_approval,1,1,5,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8434782608695652,0.09687521401792765,0.0002113180235028267
credit_approval,1,1,5,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8347826086956521,0.1995090818963945,0.00022347806952893734
credit_approval,1,2,6,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8260869565217391,0.0029726598877459764,0.00016064918600022793
credit_approval,1,2,6,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8260869565217391,0.01058676396496594,0.0001598780509084463
credit_approval,1,2,6,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8391304347826087,0.019452125998213887,0.0001723179593682289
credit_approval,1,2,6,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8391304347826087,0.04730552900582552,0.00018731807358562946
credit_approval,1,2,6,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8434782608695652,0.09695319505408406,0.0002100581768900156
credit_approval,1,2,6,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8434782608695652,0.20256768097169697,0.0002191769890487194
credit_approval,2,0,7,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8565217391304348,0.003003139980137348,0.00015518791042268276
credit_approval,2,0,7,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8565217391304348,0.010678673861548305,0.00015827803872525692
credit_approval,2,0,7,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8217391304347826,0.01956055499613285,0.00016769813373684883
credit_approval,2,0,7,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8217391304347826,0.04748690710403025,0.00019116699695587158
credit_approval,2,0,7,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8565217391304348,0.09724948205985129,0.00021442677825689316
credit_approval,2,0,7,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8565217391304348,0.19897684711031616,0.00021672784350812435
credit_approval,2,1,8,60,RandomFuzzyRules__n_candidates__1000,460,230,15,45,0.8304347826086956,0.0030701200012117624,0.00014193798415362835
credit_approval,2,1,8,60,RandomFuzzyRules__n_candidates__5000,460,230,15,45,0.8304347826086956,0.010526055004447699,0.00016079912893474102
credit_approval,2,1,8,60,RandomFuzzyRules__n_candidates__10000,460,230,15,45,0.8608695652173913,0.01949443598277867,0.00017343810759484768
credit_approval,2,1,8,60,RandomFuzzyRules__n_candidates__25000,460,230,15,45,0.8608695652173913,0.0475586059037596,0.00018731807358562946
credit_approval,2,1,8,60,RandomFuzzyRules__n_candidates__50000,460,230,15,45,0.8173913043478261,0.09741354011930525,0.00021053804084658623
credit_approval,2,1,8,60,RandomFuzzyRules__n_candidates__100000,460,230,15,45,0.8173913043478261,0.20332439406774938,0.00022075814194977283
credit_approval,2,2,9,60,RandomFuzzyRules__n_candidates__1000,460,230,15,43,0.8608695652173913,0.0028969610575586557,0.0001465589739382267
credit_approval,2,2,9,60,RandomFuzzyRules__n_candidates__5000,460,230,15,43,0.8478260869565217,0.01077276305295527,0.00015732808969914913
credit_approval,2,2,9,60,RandomFuzzyRules__n_candidates__10000,460,230,15,43,0.8565217391304348,0.02002004999667406,0.00019530788995325565
credit_approval,2,2,9,60,RandomFuzzyRules__n_candidates__25000,460,230,15,43,0.8695652173913043,0.05415612109936774,0.0001921581570059061
credit_approval,2,2,9,60,RandomFuzzyRules__n_candidates__50000,460,230,15,43,0.8695652173913043,0.10028505092486739,0.00020930799655616283
credit_approval,2,2,9,60,RandomFuzzyRules__n_candidates__100000,460,230,15,43,0.8695652173913043,0.20750446314923465,0.00021822704002261162
credit_approval,3,0,10,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8521739130434782,0.002987150102853775,0.00014157802797853947
credit_approval,3,0,10,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8434782608695652,0.010243368102237582,0.00015866919420659542
credit_approval,3,0,10,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8434782608695652,0.01947738486342132,0.0001695188693702221
credit_approval,3,0,10,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.808695652173913,0.04780718288384378,0.00018404889851808548
credit_approval,3,0,10,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.808695652173913,0.09720961097627878,0.00021044793538749218
credit_approval,3,0,10,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.808695652173913,0.20127713400870562,0.00022080703638494015
credit_approval,3,1,11,60,RandomFuzzyRules__n_candidates__1000,460,230,15,44,0.8304347826086956,0.002933539915829897,0.0001435689628124237
credit_approval,3,1,11,60,RandomFuzzyRules__n_candidates__5000,460,230,15,44,0.8260869565217391,0.0108027218375355,0.00015583820641040802
credit_approval,3,1,11,60,RandomFuzzyRules__n_candidates__10000,460,230,15,44,0.8304347826086956,0.01984447194263339,0.00017515895888209343
credit_approval,3,1,11,60,RandomFuzzyRules__n_candidates__25000,460,230,15,44,0.8304347826086956,0.04846000694669783,0.00018860818818211555
credit_approval,3,1,11,60,RandomFuzzyRules__n_candidates__50000,460,230,15,44,0.8304347826086956,0.09932739986106753,0.0002151578664779663
credit_approval,3,1,11,60,RandomFuzzyRules__n_candidates__100000,460,230,15,44,0.8347826086956521,0.2039580070413649,0.00021332805044949055
credit_approval,3,2,12,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8826086956521739,0.002982639940455556,0.00014360900968313217
credit_approval,3,2,12,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8826086956521739,0.010496014961972833,0.00016218889504671097
credit_approval,3,2,12,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8826086956521739,0.019819172099232674,0.00016442802734673023
credit_approval,3,2,12,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8826086956521739,0.04746108688414097,0.00018784799613058567
credit_approval,3,2,12,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8782608695652174,0.09778433595784009,0.00021304888650774956
credit_approval,3,2,12,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8826086956521739,0.20101133617572486,0.00021840794943273067
credit_approval,4,0,13,60,RandomFuzzyRules__n_candidates__1000,460,230,15,44,0.8565217391304348,0.0029721101745963097,0.00013960781507194042
credit_approval,4,0,13,60,RandomFuzzyRules__n_candidates__5000,460,230,15,44,0.8565217391304348,0.0104174860753119,0.00015691900625824928
credit_approval,4,0,13,60,RandomFuzzyRules__n_candidates__10000,460,230,15,44,0.8521739130434782,0.019555295119062066,0.0001726779155433178
credit_approval,4,0,13,60,RandomFuzzyRules__n_candidates__25000,460,230,15,44,0.8521739130434782,0.047665874008089304,0.00018247892148792744
credit_approval,4,0,13,60,RandomFuzzyRules__n_candidates__50000,460,230,15,44,0.8521739130434782,0.09801832307130098,0.00020651798695325851
credit_approval,4,0,13,60,RandomFuzzyRules__n_candidates__100000,460,230,15,44,0.8608695652173913,0.20718029397539794,0.00021662795916199684
credit_approval,4,1,14,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8260869565217391,0.0029135809745639563,0.00014310888946056366
credit_approval,4,1,14,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8260869565217391,0.010729542933404446,0.00016044802032411098
credit_approval,4,1,14,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.7956521739130434,0.019502436043694615,0.00016455817967653275
credit_approval,4,1,14,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.7956521739130434,0.04990584310144186,0.00018794811330735683
credit_approval,4,1,14,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8217391304347826,0.09937062882818282,0.00020294799469411373
credit_approval,4,1,14,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8260869565217391,0.2013210728764534,0.0002178980503231287
credit_approval,4,2,15,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8869565217391304,0.0030574100092053413,0.00014331797137856483
credit_approval,4,2,15,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8826086956521739,0.011040059849619865,0.00016607902944087982
credit_approval,4,2,15,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8826086956521739,0.019473856082186103,0.0001667479518800974
credit_approval,4,2,15,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8826086956521739,0.047665264923125505,0.00018849805928766727
credit_approval,4,2,15,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8826086956521739,0.09721540100872517,0.00020903791300952435
credit_approval,4,2,15,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8782608695652174,0.20157724991440773,0.00021929806098341942
credit_approval,5,0,16,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8304347826086956,0.003013850189745426,0.00014341901987791061
credit_approval,5,0,16,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8304347826086956,0.010536605026572943,0.0001575190108269453
credit_approval,5,0,16,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8173913043478261,0.019555584993213415,0.00016675819642841816
credit_approval,5,0,16,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8173913043478261,0.047372328117489815,0.0001893180888146162
credit_approval,5,0,16,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8173913043478261,0.09766727592796087,0.00021015782840549946
credit_approval,5,0,16,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8173913043478261,0.20254072011448443,0.00021217809990048409
credit_approval,5,1,17,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8608695652173913,0.002956960117444396,0.00014478899538516998
credit_approval,5,1,17,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8565217391304348,0.01104900985956192,0.00015803799033164978
credit_approval,5,1,17,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8652173913043478,0.019396025920286775,0.00017833802849054337
credit_approval,5,1,17,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8347826086956521,0.04741374799050391,0.0001834279391914606
credit_approval,5,1,17,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8565217391304348,0.09797619306482375,0.00021473714150488377
credit_approval,5,1,17,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8565217391304348,0.20283066690899432,0.00021524797193706036
credit_approval,5,2,18,60,RandomFuzzyRules__n_candidates__1000,460,230,15,44,0.8782608695652174,0.0030944691970944405,0.00017715804278850555
credit_approval,5,2,18,60,RandomFuzzyRules__n_candidates__5000,460,230,15,44,0.8782608695652174,0.010870942147448659,0.00015853787772357464
credit_approval,5,2,18,60,RandomFuzzyRules__n_candidates__10000,460,230,15,44,0.8782608695652174,0.02019660803489387,0.00017070886678993702
credit_approval,5,2,18,60,RandomFuzzyRules__n_candidates__25000,460,230,15,44,0.8695652173913043,0.048510696971789,0.00018531782552599907
credit_approval,5,2,18,60,RandomFuzzyRules__n_candidates__50000,460,230,15,44,0.8695652173913043,0.10024732002057135,0.00021151802502572536
credit_approval,5,2,18,60,RandomFuzzyRules__n_candidates__100000,460,230,15,44,0.8739130434782608,0.2073896008078009,0.00021579815074801445
credit_approval,6,0,19,60,RandomFuzzyRules__n_candidates__1000,460,230,15,44,0.8652173913043478,0.0030127300415188074,0.0001437678001821041
credit_approval,6,0,19,60,RandomFuzzyRules__n_candidates__5000,460,230,15,44,0.8652173913043478,0.01060608378611505,0.0001581080723553896
credit_approval,6,0,19,60,RandomFuzzyRules__n_candidates__10000,460,230,15,44,0.8565217391304348,0.019792442908510566,0.0001699079293757677
credit_approval,6,0,19,60,RandomFuzzyRules__n_candidates__25000,460,230,15,44,0.8565217391304348,0.05075323395431042,0.00019613816402852535
credit_approval,6,0,19,60,RandomFuzzyRules__n_candidates__50000,460,230,15,44,0.8565217391304348,0.10715796099975705,0.0002177779097110033
credit_approval,6,0,19,60,RandomFuzzyRules__n_candidates__100000,460,230,15,44,0.8608695652173913,0.21010550390928984,0.00021772808395326138
credit_approval,6,1,20,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8434782608695652,0.0029372908174991608,0.0001462788786739111
credit_approval,6,1,20,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8434782608695652,0.010431776056066155,0.00015862914733588696
credit_approval,6,1,20,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8478260869565217,0.01966740400530398,0.00016380799934267998
credit_approval,6,1,20,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8434782608695652,0.04774357401765883,0.0001912279985845089
credit_approval,6,1,20,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8434782608695652,0.09688150300644338,0.00021513784304261208
credit_approval,6,1,20,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8434782608695652,0.20032295188866556,0.0002263369970023632
credit_approval,6,2,21,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8608695652173913,0.0030255091842263937,0.0001434090081602335
credit_approval,6,2,21,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8478260869565217,0.010363646084442735,0.00015956908464431763
credit_approval,6,2,21,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8565217391304348,0.019674364011734724,0.00016288808546960354
credit_approval,6,2,21,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8565217391304348,0.04726451798342168,0.0001880880445241928
credit_approval,6,2,21,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8521739130434782,0.09846623800694942,0.0002101277932524681
credit_approval,6,2,21,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8521739130434782,0.20166798797436059,0.00021444703452289104
credit_approval,7,0,22,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8782608695652174,0.003011600114405155,0.00015961797907948494
credit_approval,7,0,22,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8608695652173913,0.01054345490410924,0.00015844800509512424
credit_approval,7,0,22,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8782608695652174,0.019370026187971234,0.00016866903752088547
credit_approval,7,0,22,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8782608695652174,0.04725006804801524,0.0001867581158876419
credit_approval,7,0,22,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8652173913043478,0.0970592109952122,0.00021070800721645355
credit_approval,7,0,22,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8739130434782608,0.20138344098813832,0.00021734810434281826
credit_approval,7,1,23,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8217391304347826,0.002911170944571495,0.0001424681395292282
credit_approval,7,1,23,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8304347826086956,0.010303356917575002,0.00015638908371329308
credit_approval,7,1,23,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8304347826086956,0.019619773840531707,0.00016517797484993935
credit_approval,7,1,23,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8391304347826087,0.04704698990099132,0.00019231904298067093
credit_approval,7,1,23,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8304347826086956,0.09637304907664657,0.00020992779172956944
credit_approval,7,1,23,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8347826086956521,0.20164945791475475,0.00021587801165878773
credit_approval,7,2,24,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8521739130434782,0.0029978901147842407,0.0001452688593417406
credit_approval,7,2,24,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8347826086956521,0.010271798120811582,0.0001621281262487173
credit_approval,7,2,24,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8391304347826087,0.0194415261503309,0.0001714478712528944
credit_approval,7,2,24,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8347826086956521,0.04749859613366425,0.0001881381031125784
credit_approval,7,2,24,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8304347826086956,0.09715699008665979,0.00022185686975717545
credit_approval,7,2,24,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8391304347826087,0.20380639587529004,0.00022090808488428593
credit_approval,8,0,25,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8652173913043478,0.0029885999392718077,0.00014258897863328457
credit_approval,8,0,25,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8565217391304348,0.010386106092482805,0.00016062892973423004
credit_approval,8,0,25,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8521739130434782,0.019341637147590518,0.0001674080267548561
credit_approval,8,0,25,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8043478260869565,0.047038610093295574,0.00018513808026909828
credit_approval,8,0,25,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8434782608695652,0.09690782311372459,0.0002106179017573595
credit_approval,8,0,25,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8434782608695652,0.20149826910346746,0.00021962798200547695
credit_approval,8,1,26,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8608695652173913,0.002938780002295971,0.00014327885583043098
credit_approval,8,1,26,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8521739130434782,0.01028325711376965,0.00015581888146698475
credit_approval,8,1,26,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8521739130434782,0.019358786987140775,0.0001687980256974697
credit_approval,8,1,26,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8521739130434782,0.04723099782131612,0.00019457819871604443
credit_approval,8,1,26,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8521739130434782,0.09700199100188911,0.0002190079540014267
credit_approval,8,1,26,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8521739130434782,0.20109205204062164,0.00022479798644781113
credit_approval,8,2,27,60,RandomFuzzyRules__n_candidates__1000,460,230,15,43,0.8391304347826087,0.0025646749418228865,0.00014297803863883018
credit_approval,8,2,27,60,RandomFuzzyRules__n_candidates__5000,460,230,15,43,0.8347826086956521,0.009917921153828502,0.0001730881631374359
credit_approval,8,2,27,60,RandomFuzzyRules__n_candidates__10000,460,230,15,43,0.8347826086956521,0.019977760035544634,0.00018998817540705204
credit_approval,8,2,27,60,RandomFuzzyRules__n_candidates__25000,460,230,15,43,0.8434782608695652,0.04944395599886775,0.00018932786770164967
credit_approval,8,2,27,60,RandomFuzzyRules__n_candidates__50000,460,230,15,43,0.8347826086956521,0.10051417700015008,0.0002087070606648922
credit_approval,8,2,27,60,RandomFuzzyRules__n_candidates__100000,460,230,15,43,0.8347826086956521,0.2039504840504378,0.00022769789211452007
credit_approval,9,0,28,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8521739130434782,0.0029362610075622797,0.00014343787916004658
credit_approval,9,0,28,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8478260869565217,0.010643383953720331,0.00016083801165223122
credit_approval,9,0,28,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8565217391304348,0.01964907394722104,0.00016464805230498314
credit_approval,9,0,28,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8347826086956521,0.04708725004456937,0.00019278796389698982
credit_approval,9,0,28,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8565217391304348,0.09671925404109061,0.0002121280413120985
credit_approval,9,0,28,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8521739130434782,0.2011013028677553,0.000216358108446002
credit_approval,9,1,29,60,RandomFuzzyRules__n_candidates__1000,460,230,15,45,0.8347826086956521,0.0029339708853513002,0.00014162901788949966
credit_approval,9,1,29,60,RandomFuzzyRules__n_candidates__5000,460,230,15,45,0.8304347826086956,0.010526855010539293,0.00016149808652698994
credit_approval,9,1,29,60,RandomFuzzyRules__n_candidates__10000,460,230,15,45,0.8434782608695652,0.019584524910897017,0.00017624790780246258
credit_approval,9,1,29,60,RandomFuzzyRules__n_candidates__25000,460,230,15,45,0.8434782608695652,0.04735237709246576,0.00018979795277118683
credit_approval,9,1,29,60,RandomFuzzyRules__n_candidates__50000,460,230,15,45,0.8434782608695652,0.09770909510552883,0.00020726793445646763
credit_approval,9,1,29,60,RandomFuzzyRules__n_candidates__100000,460,230,15,45,0.8434782608695652,0.2043533199466765,0.0002158679999411106
credit_approval,9,2,30,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8782608695652174,0.002943060826510191,0.00014547794125974178
credit_approval,9,2,30,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8739130434782608,0.010471995919942856,0.00015772785991430283
credit_approval,9,2,30,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8652173913043478,0.019812102196738124,0.0001720378641039133
credit_approval,9,2,30,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8652173913043478,0.05550950602628291,0.00019356911070644855
credit_approval,9,2,30,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8739130434782608,0.10116893006488681,0.00020118779502809048
credit_approval,9,2,30,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8826086956521739,0.2080976120196283,0.0002101878635585308
credit_approval,10,0,31,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8260869565217391,0.00304425903595984,0.0001491790171712637
credit_approval,10,0,31,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8260869565217391,0.010569274891167879,0.00015918794088065624
credit_approval,10,0,31,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8217391304347826,0.019448136212304235,0.00016651791520416737
credit_approval,10,0,31,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8173913043478261,0.04755081492476165,0.0001858880277723074
credit_approval,10,0,31,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8173913043478261,0.0971477699931711,0.00020915805362164974
credit_approval,10,0,31,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8217391304347826,0.20098669291473925,0.00021742796525359154
credit_approval,10,1,32,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8478260869565217,0.0029546599835157394,0.00014543882571160793
credit_approval,10,1,32,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8434782608695652,0.01082378183491528,0.00016417913138866425
credit_approval,10,1,32,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8304347826086956,0.019461095798760653,0.00016539799980819225
credit_approval,10,1,32,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8304347826086956,0.04705123999156058,0.00019239820539951324
credit_approval,10,1,32,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8304347826086956,0.09662984497845173,0.0002381869126111269
credit_approval,10,1,32,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8478260869565217,0.20506810094229877,0.00021706800907850266
credit_approval,10,2,33,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8913043478260869,0.0029859000351279974,0.00014428910799324512
credit_approval,10,2,33,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8869565217391304,0.010736423078924417,0.00015882798470556736
credit_approval,10,2,33,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8826086956521739,0.01968503394164145,0.0001751990057528019
credit_approval,10,2,33,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8608695652173913,0.046769201988354325,0.00019606808200478554
credit_approval,10,2,33,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8782608695652174,0.09663188504055142,0.00021269777789711952
credit_approval,10,2,33,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8826086956521739,0.20199324190616608,0.00022788811475038528
credit_approval,11,0,34,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8652173913043478,0.0030381998512893915,0.0001418180763721466
credit_approval,11,0,34,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8521739130434782,0.01071173301897943,0.00016672792844474316
credit_approval,11,0,34,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8478260869565217,0.01943692611530423,0.00016432791016995907
credit_approval,11,0,34,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8478260869565217,0.047126609832048416,0.00022461800836026669
credit_approval,11,0,34,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8478260869565217,0.09604739001952112,0.0002179581206291914
credit_approval,11,0,34,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8478260869565217,0.20239880797453225,0.00022228783927857876
credit_approval,11,1,35,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8739130434782608,0.002930171089246869,0.00014524883590638638
credit_approval,11,1,35,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8608695652173913,0.010490455199033022,0.00015985802747309208
credit_approval,11,1,35,60,RandomFuzzyRules__n_candidates__10000,460,230,15,46,0.8608695652173913,0.019613303942605853,0.0001631991472095251
credit_approval,11,1,35,60,RandomFuzzyRules__n_candidates__25000,460,230,15,46,0.8608695652173913,0.046932570869103074,0.00018632784485816956
credit_approval,11,1,35,60,RandomFuzzyRules__n_candidates__50000,460,230,15,46,0.8608695652173913,0.09739534696564078,0.0002138481941074133
credit_approval,11,1,35,60,RandomFuzzyRules__n_candidates__100000,460,230,15,46,0.8782608695652174,0.2012314999010414,0.00021808804012835026
credit_approval,11,2,36,60,RandomFuzzyRules__n_candidates__1000,460,230,15,46,0.8260869565217391,0.003387985983863473,0.00013926904648542404
credit_approval,11,2,36,60,RandomFuzzyRules__n_candidates__5000,460,230,15,46,0.8260869565217391,0.010590304853394628,0.00015866803005337715
